step,azimuth,altitude
171,154.8002706130109,60.792374284570926
172,156.68251325680112,61.153259904769804
173,158.6134943734772,61.48595590600345
174,160.5910602564757,61.78920413720803
175,162.61612312018275,62.062244216488345
176,164.68056560016842,62.30321512659636
177,166.78426139027792,62.51145211621326
178,168.92296626580037,62.685877352863216
179,171.09338322921698,62.82561652047727
180,173.29042869851943,62.92977451789328
181,175.50891302403681,62.99760435019568
182,177.74418080926142,63.02850719714433
183,179.99066452694933,63.02197508780749
184,182.24194318100993,62.97765212457656
185,184.49399339766975,62.89529467977248
186,186.73903347435362,62.77487473086705
187,188.97350103671405,62.61638121083423
188,191.18917990727047,62.42019825568397
189,193.38270815197728,62.18659319329289
190,195.54897511287575,61.91608368005475
191,197.6838386973796,61.60925587912724
192,199.78461020873064,61.26664026886861
193,201.84474160049305,60.88949151331425
194,203.8651465056685,60.47808990714019
195,205.8407150637479,60.033820721877284
196,207.77045542409522,59.5575154629496
197,209.65259060170757,59.050276270273706
198,211.48661421312457,58.51303694397193
199,213.27151907730115,57.94696332124902
200,215.00726262792935,57.35307432516691
201,216.69379271051193,56.7324799712305
202,218.33188366768152,56.08609917583108
203,219.92349012923665,55.41444213049988
204,221.466529708788,54.71957955922599
205,222.96269859077415,54.002297146392145
206,224.41393453503696,53.26323760908496
207,225.82124461493976,52.50343501100648
208,227.18586217946464,51.72384470960267
209,228.50966397373583,50.92508936700101
